CODE,NAME,SECT.,STOCK NO.,CAPT.,PRICE,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
161890,한국콜마,기타 화학제품 제조업,"22,881,180","11,440,590,000",49750,41.46,1200,19,2580,2.38,20882,0.66
163560,동일고무벨트,고무제품 제조업,"13,650,000","6,825,000,000",8070,8.96,901,N/A,N/A,0.55,14564,1.21
170900,동아에스티,의약품 제조업,"8,443,868","42,219,340,000",102000,8.86,11509,N/A,N/A,1.23,82868,0.98
180640,한진칼,항공 여객 운송업,"59,170,458","149,268,060,000",83900,N/A,-8354,N/A,N/A,5.18,16188,0.3
181710,엔에이치엔,소프트웨어 개발 및 공급업,"19,565,025","9,782,512,500",82300,84.15,978,20,4028,0.97,84732,N/A
183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","3,895,809","19,479,045,000",60600,8.75,6927,N/A,N/A,0.3,200271,2.47
185750,종근당,의약품 제조업,"10,885,685","27,214,212,500",178500,31.9,5596,27,6614,4.02,44440,0.48
192080,더블유게임즈,소프트웨어 개발 및 공급업,"18,374,502","9,187,251,000",78300,12.39,6320,10,7857,1.84,42480,0.45
192650,드림텍,전자부품 제조업,"62,075,008","6,280,956,600",18400,53.03,347,N/A,N/A,5.05,3646,0.87
192820,코스맥스,기타 화학제품 제조업,"10,049,509","5,024,754,500",90900,33.07,2749,22,4080,2.63,34588,0.99
194370,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업","13,335,601","1,333,560,100",6840,13.39,511,N/A,N/A,0.56,12203,7.31
195870,해성디에스,전자부품 제조업,"17,000,000","85,000,000,000",19950,12.59,1585,9,2129,1.6,12452,1.75
200880,서연이화,자동차 신품 부품 제조업,"27,028,437","13,514,218,500",4930,N/A,-2226,N/A,N/A,0.22,22821,2.03
204320,만도,자동차 신품 부품 제조업,"46,957,120","46,957,120,000",31200,14.36,2172,-205,-152,0.95,32859,1.76
207940,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,"66,165,000","165,412,500,000",768000,182.77,4202,233,3300,11.57,66373,N/A
210540,디와이파워,특수 목적용 기계 제조업,"11,041,708","5,520,854,000",10850,7.68,1412,N/A,N/A,0.7,15520,1.84
213500,한솔제지,"펄프, 종이 및 판지 제조업","23,800,576","119,002,880,000",13900,6.3,2206,N/A,N/A,0.55,25432,4.32
214320,이노션,광고업,"20,000,000","10,000,000,000",49650,13.13,3782,14,3475,1.33,37366,3.02
214330,금호에이치티,자동차 신품 부품 제조업,"28,877,149","14,438,574,500",2040,N/A,-62,N/A,N/A,0.9,2272,N/A
214390,경보제약,기초 의약물질 및 생물학적 제제 제조업,"23,906,860","11,953,430,000",11900,55.35,215,N/A,N/A,1.92,6212,0.84
214420,토니모리,기타 화학제품 제조업,"17,640,000","3,528,000,000",10550,N/A,-716,N/A,N/A,2.07,5104,N/A
226320,잇츠한불,기타 화학제품 제조업,"21,929,315","10,964,657,500",27750,N/A,-205,N/A,N/A,1.19,23304,0.36
227840,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,"9,100,836","45,504,180,000",10550,8.4,1256,N/A,N/A,0.5,20950,4.74
234080,JW생명과학,의약품 제조업,"15,834,554","39,586,385,000",20800,14.32,1453,N/A,N/A,2.71,7682,2.4
241560,두산밥캣,특수 목적용 기계 제조업,"100,249,166","50,124,583,000",27150,11.48,2366,15,1844,0.66,41019,4.42
241590,화승엔터프라이즈,신발 및 신발 부분품 제조업,"60,536,670","30,268,335,000",11050,13.38,826,14,774,1.35,8176,0.41
248170,샘표식품,기타 식품 제조업,"4,568,286","2,284,143,000",49450,7.34,6741,N/A,N/A,1.37,36223,0.4
249420,일동제약,의약품 제조업,"23,803,285","23,803,285,000",16150,N/A,-859,N/A,N/A,1.53,10558,0
251270,넷마블,소프트웨어 개발 및 공급업,"85,800,897","8,580,089,700",151000,75.88,1990,50,3018,2.61,57764,N/A
264900,크라운제과,기타 식품 제조업,"12,523,850","2,659,482,000",8600,5.83,1476,N/A,N/A,0.79,10923,2.91
267250,현대중공업지주,석유 정제품 제조업,"15,798,617","81,433,085,000",232000,N/A,-7856,-21,-10893,0.45,521122,7.97
267260,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","36,047,135","180,235,675,000",12250,N/A,-8384,27,459,0.63,19597,N/A
267270,현대건설기계,일반 목적용 기계 제조업,"19,700,793","98,503,965,000",24150,N/A,-1717,19,1240,0.38,64204,N/A
267290,경동도시가스,연료용 가스 제조 및 배관공급업,"5,895,406","14,738,515,000",16750,4.74,3536,N/A,N/A,0.29,57956,5.22
267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,100,000","5,550,000,000",22050,N/A,-751,N/A,N/A,1.8,12241,2.27
268280,미원에스씨,기초 화학물질 제조업,"5,100,000","2,633,945,500",80300,10.18,7887,N/A,N/A,1.64,49016,2.12
271560,오리온,기타 식품 제조업,"39,536,132","19,768,066,000",145000,24.15,6004,20,7299,3.39,42788,0.41
271980,제일약품,의약품 제조업,"14,704,872","7,352,436,000",55300,N/A,-484,N/A,N/A,4.68,11827,0.13
272210,한화시스템,전자부품 제조업,"110,230,389","551,151,945,000",10350,14.66,706,16,646,1.21,8574,2.99
272450,진에어,항공 여객 운송업,"30,000,000","30,000,000,000",9720,N/A,-4475,-2,-4979,1.99,4885,N/A
272550,삼양패키징,플라스틱제품 제조업,"14,209,804","71,049,020,000",19200,9.11,2107,N/A,N/A,0.98,19530,3.91
280360,롯데제과,기타 식품 제조업,"6,416,717","3,208,358,500",107500,23.27,4620,N/A,N/A,0.58,184521,1.21
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,839,340","9,919,670,000",23050,11.76,1960,N/A,N/A,1.56,14788,0.87
282330,BGF리테일,종합 소매업,"17,283,906","17,283,906,000",129500,15.71,8241,15,8527,3.81,34021,2.09
282690,동아타이어,고무제품 제조업,"13,733,015","6,866,507,500",10450,6.26,1669,N/A,N/A,0.41,25655,4.78
284740,쿠쿠홈시스,개인 및 가정용품 임대업,"22,437,330","2,243,733,000",39300,14.78,2659,N/A,N/A,1.97,19947,1.42
285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"11,741,396","66,000,330,000",339000,145.62,2328,22,15739,6.18,54853,0.13
286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","15,396,331","76,981,655,000",35600,9.85,3613,13,2675,1.4,25476,1.97
293480,하나제약,의약품 제조업,"16,200,000","8,100,000,000",25350,15.14,1674,N/A,N/A,1.82,13930,1.82
294870,HDC현대산업개발,건물 건설업,"65,907,330","329,536,650,000",23800,2.8,8502,4,5700,0.6,39950,1.84
298000,효성화학,기초 화학물질 제조업,"3,190,126","15,950,630,000",111000,4.7,23632,14,7707,0.78,142339,4.51
298020,효성티앤씨,화학섬유 제조업,"4,327,682","21,638,410,000",106000,5.15,20589,7,14709,0.9,117148,1.89
298040,효성중공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","9,324,548","46,622,740,000",45750,N/A,-5348,N/A,N/A,0.5,91524,N/A
298050,효성첨단소재,화학섬유 제조업,"4,479,948","22,399,740,000",140000,N/A,-19449,-51,-2753,1.8,77646,N/A
298690,에어부산,항공 여객 운송업,"52,070,000","52,070,000,000",3900,N/A,-2623,N/A,N/A,4.37,892,N/A
300720,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","4,144,970","20,724,850,000",88700,8.62,10286,8,11204,0.42,210892,5.3
306200,세아제강,1차 철강 제조업,"2,836,300","14,181,500,000",66100,8.19,8068,N/A,N/A,0.32,205513,3.03
307950,현대오토에버,소프트웨어 개발 및 공급업,"21,000,000","10,500,000,000",41200,15.54,2652,N/A,N/A,1.71,24039,1.72
308170,센트랄모텍,자동차 신품 부품 제조업,"8,610,000","4,305,000,000",29200,37.34,782,N/A,N/A,2.51,11628,N/A
322000,현대에너지솔루션,반도체 제조업,"11,200,000","56,000,000,000",35400,12.7,2788,N/A,N/A,1.24,28650,N/A
326030,에스케이바이오팜,자연과학 및 공학 연구개발업,"78,313,250","39,156,625,000",179000,N/A,-1100,N/A,N/A,N/A,-1188,N/A
336260,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","55,493,726","7,184,422,600",44400,67.68,656,178,249,19.53,2274,N/A
336370,두산솔루스,전자부품 제조업,"30,589,758","3,960,220,800",40100,88.91,451,53,752,10.38,3865,N/A
344820,케이씨씨글라스,유리 및 유리제품 제조업,"8,350,210","8,350,210,000",31200,N/A,N/A,N/A,N/A,0.29,108824,N/A
353200,대덕전자,전자부품 제조업,"49,416,925","25,756,222,000",12400,N/A,N/A,N/A,N/A,N/A,N/A,N/A
900140,엘브이엠씨,자동차 판매업,"51,120,439","12,780,110",3700,N/A,-996,N/A,N/A,0.57,6502,N/A
